incident_id;offense_id;offense_code;offense_code_extension;offense_type_id;offense_category_id;first_occurrence_date;incident_address;geo_x;geo_y;geo_lon;geo_lat;district_id;precinct_id;neighborhood_id;is_crime;is_traffic;victim_count
202378817;2,02379E+14;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;2/12/2023 11:55:00 PM;2215 COURT PL;3,1459E+13;1,69794E+13;-1049811272;397485145;6;621;five-points;1;0;1
202380061;2,0238E+14;1315;0;aggravated-assault;aggravated-assault;2/13/2023 4:04:00 PM;8555 E FAIRMOUNT DR;3,1718E+13;1,68302E+13;-1048893910;397071090;3;321;windsor;1;0;1
202378970;2,02379E+14;1315;0;aggravated-assault;aggravated-assault;2/13/2023 1:00:00 AM;4255 N KITTREDGE ST;3,19615E+13;1,70748E+13;-1048021800;397737740;5;522;gateway-green-valley-ranch;1;0;1
202379761;2,0238E+14;1315;0;aggravated-assault;aggravated-assault;2/7/2023 12:25:00 PM;3950 S HOLLY ST;3,16282E+13;1,66102E+13;-1049218017;396468588;3;324;southmoor-park;1;0;1
202379873;2,0238E+14;1315;1;aggravated-assault-dv;aggravated-assault;2/13/2023 2:38:00 PM;;;;;;1;121;sloan-lake;1;0;1
202378942;2,02379E+14;1315;1;aggravated-assault-dv;aggravated-assault;2/13/2023 2:55:00 AM;;;;;;6;612;five-points;1;0;1
202380185;2,0238E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/13/2023 5:26:00 PM;4600 BLK N VINE ST;3,15118E+13;1,70987E+13;-1049620955;397811606;2;212;elyria-swansea;1;0;1
202378703;2,02379E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/12/2023 10:20:00 PM;809 N DEXTER ST;3,15944E+13;1,69109E+13;-1049331311;397294687;2;222;hale;1;0;1
202380604;2,02381E+14;1315;0;aggravated-assault;aggravated-assault;2/13/2023 10:13:00 PM;820 16TH ST;3,14231E+13;1,69706E+13;-1049939225;397461434;6;611;cbd;1;0;1
202381744;2,02382E+14;1315;0;aggravated-assault;aggravated-assault;2/14/2023 2:19:00 PM;9660 E ALAMEDA AVE;3,1754E+13;1,68348E+13;-1048765813;397083074;3;321;windsor;1;0;1
202380834;2,02381E+14;1315;0;aggravated-assault;aggravated-assault;2/14/2023 2:22:00 AM;4603 N LOGAN ST;3,14544E+13;1,70952E+13;-1049825358;397802969;1;112;globeville;1;0;1
202381721;2,02382E+14;1315;0;aggravated-assault;aggravated-assault;2/13/2023 9:00:00 PM;E 39TH AVE / N HOLLY ST;3,16239E+13;1,70625E+13;-1049223142;397710536;2;221;northeast-park-hill;1;0;1
202380769;2,02381E+14;1315;0;aggravated-assault;aggravated-assault;2/14/2023 12:39:00 AM;1901 E 27TH AVE;3,15058E+13;1,70067E+13;-1049644445;397559179;2;211;whittier;1;0;1
202380317;2,0238E+14;1315;1;aggravated-assault-dv;aggravated-assault;2/13/2023 12:00:00 PM;;;;;;4;412;westwood;1;0;1
202380327;2,0238E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/13/2023 6:45:00 PM;00 BLK E 16TH AVE;3,14439E+13;1,69552E+13;-1049865530;397418975;6;621;north-capitol-hill;1;0;1
202379906;2,0238E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/13/2023 3:59:00 PM;2690 W ASBURY AVE;3,13508E+13;1,67306E+13;-1050200774;396803606;4;422;college-view-south-platte;1;0;2
202381970;2,02382E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/14/2023 4:27:00 PM;2205 19TH ST;3,13979E+13;1,70194E+13;-1050027748;397595780;6;612;union-station;1;0;1
202382224;2,02382E+14;1315;6;agg-aslt-shoot;aggravated-assault;2/14/2023 6:55:00 PM;E COLFAX AVE / N BROADWAY ST;3,14416E+13;1,69485E+13;-1049873914;397400591;6;621;civic-center;1;0;1
202382257;2,02382E+14;1315;0;aggravated-assault;aggravated-assault;2/14/2023 3:40:00 PM;490 W COLFAX AVE;3,14242E+13;1,69474E+13;-1049935737;397397729;6;611;civic-center;1;0;1
202382442;2,02382E+14;1315;1;aggravated-assault-dv;aggravated-assault;2/14/2023 9:42:00 PM;;;;;;5;523;gateway-green-valley-ranch;1;0;1
202384252;2,02384E+14;1315;1;aggravated-assault-dv;aggravated-assault;2/16/2023 3:40:00 AM;;;;;;3;311;baker;1;0;1
202382468;2,02382E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/14/2023 2:03:00 AM;1200 BLOCK AURARIA PKWY;3,13957E+13;1,69758E+13;-1050036421;397476124;1;123;auraria;1;0;2
202384045;2,02384E+14;1315;6;agg-aslt-shoot;aggravated-assault;2/15/2023 10:32:00 PM;2200 BLOCK COURT PL;3,14599E+13;1,69793E+13;-1049807931;397484883;6;621;five-points;1;0;1
202383329;2,02383E+14;1315;0;aggravated-assault;aggravated-assault;2/15/2023 1:28:00 PM;00 BLOCK E COLFAX AVE;3,14332E+13;1,69542E+13;-1049903387;397416147;6;611;cbd;1;0;1
202376536;2,02377E+14;1315;1;aggravated-assault-dv;aggravated-assault;2/11/2023 5:33:00 PM;;;;;;4;411;barnum;1;0;1
202385184;2,02385E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/16/2023 3:39:00 PM;700 BLK E 20TH AVE;3,14691E+13;1,69779E+13;-1049775385;397480841;6;621;five-points;1;0;1
202384885;2,02385E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/16/2023 12:15:00 PM;4400 S QUEBEC ST;3,16807E+13;1,65743E+13;-1049032243;396369182;3;324;hampden-south;1;0;1
202385330;2,02385E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/16/2023 1:00:00 PM;2635 N FEDERAL BLVD;3,13343E+13;1,70056E+13;-1050254257;397558721;1;121;sloan-lake;1;0;1
202386026;2,02386E+14;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;2/17/2023 2:20:00 AM;19769 E 47TH DR;3,20801E+13;1,71106E+13;-1047598665;397833409;5;523;gateway-green-valley-ranch;1;0;5
202385820;2,02386E+14;1315;0;aggravated-assault;aggravated-assault;2/16/2023 10:37:00 PM;2121 E 48TH AVE;3,15115E+13;1,71084E+13;-1049621889;397838267;2;212;elyria-swansea;1;0;1
202385851;2,02386E+14;1315;0;aggravated-assault;aggravated-assault;2/15/2023 5:00:00 AM;3850 N PEORIA ST;3,18384E+13;1,70601E+13;-1048459966;397699928;5;512;central-park;1;0;1
202386456;2,02386E+14;1315;0;aggravated-assault;aggravated-assault;2/17/2023 1:00:00 AM;1200 N GALAPAGO ST;3,14167E+13;1,69322E+13;-1049962563;397356199;1;123;lincoln-park;1;0;1
202387174;2,02387E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/17/2023 5:33:00 PM;600 S DAYTON ST;3,1761E+13;1,68213E+13;-1048741264;397045826;3;321;windsor;1;0;1
202386978;2,02387E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/17/2023 3:43:00 PM;7600 BLK E 36TH AVE;3,1686E+13;1,70491E+13;-1049002330;397672453;5;512;central-park;1;0;1
202386056;2,02386E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/17/2023 2:30:00 AM;240 S MONACO ST;3,1657E+13;1,68506E+13;-1049110172;397128279;3;321;hilltop;1;0;1
202386638;2,02387E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/17/2023 12:31:00 PM;N SANTA FE DR / W 13TH AVE;3,14098E+13;1,69367E+13;-1049986938;397368656;1;123;lincoln-park;1;0;1
202389731;2,0239E+14;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;2/19/2023 2:56:00 AM;2245 MARKET ST;3,14326E+13;1,70078E+13;-1049904558;397563326;6;612;five-points;1;0;1
202390722;2,02391E+14;1315;0;aggravated-assault;aggravated-assault;2/19/2023 6:39:00 PM;1300 BLK N PEARL ST;3,1463E+13;1,69406E+13;-1049797945;397378515;6;623;capitol-hill;1;0;1
202390774;2,02391E+14;1315;0;aggravated-assault;aggravated-assault;2/19/2023 7:21:00 PM;2200 BLOCK STOUT ST;3,14477E+13;1,69906E+13;-1049851376;397515903;6;621;five-points;1;0;1
202390694;2,02391E+14;1315;0;aggravated-assault;aggravated-assault;2/19/2023 2:00:00 AM;E 23RD AVE / N WASHINGTON ST;3,14674E+13;1,69876E+13;-1049781233;397507359;6;621;five-points;1;0;1
202389700;2,0239E+14;1315;0;aggravated-assault;aggravated-assault;2/19/2023 2:12:00 AM;2000 BLK LAWRENCE ST;3,14306E+13;1,69938E+13;-1049911949;397525034;6;611;five-points;1;0;1
202389167;2,02389E+14;1315;0;aggravated-assault;aggravated-assault;2/18/2023 8:07:00 PM;1505 N GRANT ST;3,14513E+13;1,695E+13;-1049839321;397404530;6;621;north-capitol-hill;1;0;1
202389477;2,02389E+14;1315;0;aggravated-assault;aggravated-assault;2/19/2023 12:11:00 AM;1617 CALIFORNIA ST;3,14284E+13;1,6969E+13;-1049920267;397456933;6;611;cbd;1;0;1
202389738;2,0239E+14;1315;0;aggravated-assault;aggravated-assault;2/19/2023 3:00:00 AM;2120 S HOLLY ST;3,1628E+13;1,67223E+13;-1049215979;396776360;3;323;goldsmith;1;0;1
202391222;2,02391E+14;1315;0;aggravated-assault;aggravated-assault;2/20/2023 2:01:00 AM;2890 N BRIGHTON BLVD;3,1444E+13;1,70362E+13;-1049863653;397641223;2;211;five-points;1;0;1
202389624;2,0239E+14;1315;0;aggravated-assault;aggravated-assault;2/19/2023 1:17:00 AM;2601 N ZUNI ST;3,13607E+13;1,70049E+13;-1050160408;397556664;1;121;jefferson-park;1;0;1
202391028;2,02391E+14;1315;0;aggravated-assault;aggravated-assault;2/19/2023 11:40:00 PM;2200 BLK CHAMPA ST;3,14443E+13;1,69939E+13;-1049863116;397525124;6;621;five-points;1;0;1
202390772;2,02391E+14;1315;0;aggravated-assault;aggravated-assault;2/19/2023 7:37:00 PM;1299 N KNOX CT;3,13148E+13;1,69345E+13;-1050324805;397364008;1;122;west-colfax;1;0;1
202387550;2,02388E+14;1315;0;aggravated-assault;aggravated-assault;2/17/2023 9:37:00 PM;1500 N HOOKER ST;3,1327E+13;1,69505E+13;-1050281237;397407758;1;121;west-colfax;1;0;1
202389124;2,02389E+14;1315;0;aggravated-assault;aggravated-assault;2/18/2023 7:38:00 PM;E 14TH COLFAX ALY / N DOWNING ST;3,1482E+13;1,69469E+13;-1049730007;397395453;6;623;capitol-hill;1;0;1
202388801;2,02389E+14;1315;0;aggravated-assault;aggravated-assault;2/18/2023 4:17:00 PM;200 BLK E 16TH AVE;3,14507E+13;1,69547E+13;-1049841182;397417441;6;621;north-capitol-hill;1;0;1
202393016;2,02393E+14;1315;0;aggravated-assault;aggravated-assault;2/21/2023 3:30:00 AM;620 N FEDERAL BLVD;3,13385E+13;1,6899E+13;-1050241305;397266024;1;122;sun-valley;1;0;1
202390022;2,0239E+14;1315;1;aggravated-assault-dv;aggravated-assault;2/19/2023 9:25:00 AM;;;;;;3;323;kennedy;1;0;1
202388035;2,02388E+14;1315;1;aggravated-assault-dv;aggravated-assault;2/18/2023 4:22:00 AM;;;;;;6;611;civic-center;1;0;1
202391471;2,02391E+14;1315;1;aggravated-assault-dv;aggravated-assault;2/20/2023 8:13:00 AM;;;;;;2;223;east-colfax;1;0;1
202392708;2,02393E+14;1315;1;aggravated-assault-dv;aggravated-assault;2/20/2023 9:30:00 PM;;;;;;3;324;hampden-south;1;0;1
202390257;2,0239E+14;1315;1;aggravated-assault-dv;aggravated-assault;2/16/2023 2:30:00 PM;;;;;;1;123;auraria;1;0;1
202392467;2,02392E+14;1315;1;aggravated-assault-dv;aggravated-assault;2/12/2023 12:00:00 AM;;;;;;5;521;montbello;1;0;1
202390015;2,0239E+14;1315;1;aggravated-assault-dv;aggravated-assault;2/19/2023 9:18:00 AM;;;;;;4;421;harvey-park;1;0;1
202389897;2,0239E+14;1315;1;aggravated-assault-dv;aggravated-assault;2/19/2023 5:26:00 AM;;;;;;4;423;bear-valley;1;0;1
202390255;2,0239E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/19/2023 12:30:00 PM;1600 BLOCK N HOOKER ST;3,13269E+13;1,69586E+13;-1050281479;397429858;1;121;west-colfax;1;0;1
202387672;2,02388E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/17/2023 10:46:00 PM;450 N FEDERAL BLVD;3,13368E+13;1,68864E+13;-1050247476;397231541;4;411;valverde;1;0;2
202390011;2,0239E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/19/2023 9:00:00 AM;16199 E GVR BLVD;3,19682E+13;1,71119E+13;-1047996662;397839523;5;522;gateway-green-valley-ranch;1;0;1
202391183;2,02391E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/20/2023 1:00:00 AM;5518 N REVERE ST;3,18488E+13;1,71565E+13;-1048420487;397964268;5;521;montbello;1;0;1
202392394;2,02392E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/20/2023 6:07:00 PM;1928 E 17TH AVE;3,15078E+13;1,69594E+13;-1049638217;397429437;6;622;city-park-west;1;0;1
202391052;2,02391E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/19/2023 10:52:00 PM;2063 LARIMER ST;3,14293E+13;1,69988E+13;-1049916366;397538889;6;612;five-points;1;0;1
202388157;2,02388E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/18/2023 8:10:00 AM;1701 WYNKOOP ST;3,1406E+13;1,69957E+13;-1049999509;397530543;6;612;union-station;1;0;2
202390404;2,0239E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/19/2023 2:45:00 PM;120 N BROADWAY ST;3,14425E+13;1,68716E+13;-1049872115;397189416;3;311;speer;1;0;1
202389375;2,02389E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/18/2023 10:16:00 PM;20486 E ROBINS DR;3,21086E+13;1,71578E+13;-1047495840;397962253;5;523;gateway-green-valley-ranch;1;0;1
202390078;2,0239E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/19/2023 10:31:00 AM;S FEDERAL BLVD / W EVANS AVE;3,13368E+13;1,67242E+13;-1050250596;396786348;4;422;harvey-park;1;0;1
202387293;2,02387E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/17/2023 6:45:00 PM;1901 29TH ST;3,14405E+13;1,70416E+13;-1049875995;397656046;6;612;five-points;1;0;2
202392369;2,02392E+14;1315;6;agg-aslt-shoot;aggravated-assault;2/20/2023 5:58:00 PM;1800 BLK 28TH ST;3,1442E+13;1,7037E+13;-1049870538;397643367;6;612;five-points;1;0;1
202389662;2,0239E+14;1315;6;agg-aslt-shoot;aggravated-assault;2/19/2023 1:30:00 AM;3480 PARK AVEW;3,14232E+13;1,70409E+13;-1049937299;397654307;1;112;globeville;1;0;1
202387700;2,02388E+14;1315;6;agg-aslt-shoot;aggravated-assault;2/17/2023 11:04:00 PM;1417 N VERBENA ST;3,17131E+13;1,69463E+13;-1048908559;397389868;2;223;east-colfax;1;0;1
202394702;2,02395E+14;1315;0;aggravated-assault;aggravated-assault;2/21/2023 9:00:00 PM;9176 E 35TH AVE;3,17422E+13;1,70409E+13;-1048802721;397648963;5;512;central-park;1;0;1
202392999;2,02393E+14;1315;0;aggravated-assault;aggravated-assault;2/21/2023 2:54:00 AM;4315 S LOWELL BLVD;3,13085E+13;1,65751E+13;-1050353955;396377486;4;423;fort-logan;1;0;1
202394414;2,02394E+14;1315;0;aggravated-assault;aggravated-assault;2/21/2023 4:30:00 PM;3050 W FLOYD AVE;3,13324E+13;1,66461E+13;-1050267533;396571868;4;423;harvey-park-south;1;0;1
202393891;2,02394E+14;1315;0;aggravated-assault;aggravated-assault;2/20/2023 6:00:00 PM;2223 S MONACO ST;3,16514E+13;1,67222E+13;-1049132813;396775700;3;323;goldsmith;1;0;1
202393764;2,02394E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/8/2023 1:30:00 AM;2929 W COLORADO AVE;3,13394E+13;1,67449E+13;-1050241151;396843165;4;422;ruby-hill;1;0;1
202394118;2,02394E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/21/2023 3:14:00 PM;2000 BLK S OSAGE ST;3,13916E+13;1,67269E+13;-1050055996;396792958;4;422;college-view-south-platte;1;0;2
202350653;2,02351E+14;1314;1;weapon-fire-into-occ-veh;aggravated-assault;1/28/2023 11:30:00 PM;W ELLSWORTH AVE / S ZENOBIA ST;3,12608E+13;1,68622E+13;-1050518294;397166195;4;411;barnum-west;1;0;1
202396551;2,02397E+14;1315;0;aggravated-assault;aggravated-assault;2/22/2023 10:13:00 PM;3550 N EUDORA ST;3,16018E+13;1,70466E+13;-1049302081;397667162;2;221;northeast-park-hill;1;0;1
202394846;2,02395E+14;1315;0;aggravated-assault;aggravated-assault;2/21/2023 10:05:00 PM;1100 BLOCK 18TH ST;3,14241E+13;1,69841E+13;-1049935294;397498533;6;611;cbd;1;0;1
202394686;2,02395E+14;1315;0;aggravated-assault;aggravated-assault;2/21/2023 8:10:00 PM;100 BLOCK W ARCHER PL;3,14317E+13;1,68595E+13;-1049910606;397156311;3;311;baker;1;0;1
202394769;2,02395E+14;1315;1;aggravated-assault-dv;aggravated-assault;2/21/2023 9:10:00 PM;;;;;;6;611;civic-center;1;0;1
202395650;2,02396E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/22/2023 11:30:00 AM;343 S BROADWAY ST;3,1438E+13;1,68413E+13;-1049888824;397106389;3;312;baker;1;0;1
202393922;2,02394E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/21/2023 1:41:00 PM;6470 E HAMPDEN AVE;3,16476E+13;1,66294E+13;-1049148756;396521066;3;324;hampden-south;1;0;2
202396377;2,02396E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/22/2023 8:07:00 PM;1801 CHESTNUT PL;3,14043E+13;1,70095E+13;-1050005355;397568562;6;612;union-station;1;0;1
202397417;2,02397E+14;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;2/19/2023 2:00:00 AM;4543 N AUCKLAND CT;3,18663E+13;1,70951E+13;-1048359913;397795424;5;521;montbello;1;0;1
202398067;2,02398E+14;1315;0;aggravated-assault;aggravated-assault;2/23/2023 6:30:00 PM;3790 W QUINCY AVE;3,13053E+13;1,65759E+13;-1050365303;396379535;4;423;fort-logan;1;0;1
202398090;2,02398E+14;1315;0;aggravated-assault;aggravated-assault;2/23/2023 3:16:00 PM;490 W COLFAX AVE;3,14242E+13;1,69474E+13;-1049935737;397397729;6;611;civic-center;1;0;1
2023101434;2,0231E+15;1314;1;weapon-fire-into-occ-veh;aggravated-assault;2/25/2023 3:55:00 PM;8100 BLOCK E 17TH AVE;3,17048E+13;1,69635E+13;-1048937451;397437208;2;223;east-colfax;1;0;2
202387932;2,02388E+14;1314;1;weapon-fire-into-occ-veh;aggravated-assault;2/18/2023 2:15:00 AM;1000 BLOCK N SPEER BLVD;3,14283E+13;1,692E+13;-1049921560;397322503;6;611;civic-center;1;0;1
2023101434;2,0231E+15;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;2/25/2023 3:55:00 PM;8100 BLOCK E 17TH AVE;3,17048E+13;1,69635E+13;-1048937451;397437208;2;223;east-colfax;1;0;1
2023102194;2,0231E+15;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;2/25/2023 12:50:00 AM;1451 S KING CT;3,13113E+13;1,67666E+13;-1050340561;396903054;4;421;mar-lee;1;0;3
2023101598;2,0231E+15;1315;0;aggravated-assault;aggravated-assault;2/25/2023 5:00:00 PM;1775 E COLFAX AVE;3,15008E+13;1,69498E+13;-1049663416;397403197;6;622;city-park-west;1;0;1
2023102329;2,0231E+15;1315;0;aggravated-assault;aggravated-assault;2/25/2023 4:00:00 PM;W 5TH AVE / N FEDERAL BLVD;3,13358E+13;1,68874E+13;-1050251296;397234301;4;411;barnum;1;0;1
2023102470;2,0231E+15;1315;0;aggravated-assault;aggravated-assault;2/26/2023 4:00:00 AM;7500 E QUINCY AVE;3,16873E+13;1,65799E+13;-1049008605;396384601;3;324;hampden-south;1;0;1
2023102132;2,0231E+15;1315;0;aggravated-assault;aggravated-assault;2/25/2023 11:00:00 PM;4780 E EVANS AVE;3,1599E+13;1,67244E+13;-1049319031;396782682;3;323;goldsmith;1;0;1
2023102310;2,0231E+15;1315;0;aggravated-assault;aggravated-assault;2/26/2023 1:22:00 AM;1920 BLAKE ST;3,14203E+13;1,69973E+13;-1049948655;397534691;6;612;union-station;1;0;1
202398534;2,02399E+14;1315;0;aggravated-assault;aggravated-assault;2/24/2023 1:50:00 AM;5335 N CRYSTAL ST;3,19062E+13;1,71376E+13;-1048216899;397911200;5;521;montbello;1;0;1
202398614;2,02399E+14;1315;0;aggravated-assault;aggravated-assault;2/24/2023 3:49:00 AM;941 N FILLMORE ST;3,15379E+13;1,69173E+13;-1049532191;397313180;2;213;congress-park;1;0;1
202399315;2,02399E+14;1315;0;aggravated-assault;aggravated-assault;2/18/2023 1:00:00 AM;4367 N DEEPHAVEN CT;3,18987E+13;1,7083E+13;-1048244925;397761470;5;521;montbello;1;0;1
202397989;2,02398E+14;1315;0;aggravated-assault;aggravated-assault;2/23/2023 5:47:00 PM;3440 N CLAY ST;3,13489E+13;1,704E+13;-1050201859;397653192;1;113;highland;1;0;1
2023103408;2,0231E+15;1315;0;aggravated-assault;aggravated-assault;2/26/2023 6:18:00 PM;1505 S FEDERAL BLVD;3,13346E+13;1,67622E+13;-1050257565;396890698;4;421;mar-lee;1;0;1
2023103266;2,0231E+15;1315;0;aggravated-assault;aggravated-assault;2/26/2023 4:29:00 PM;1365 N FEDERAL BLVD;3,13342E+13;1,69395E+13;-1050255803;397377513;1;122;west-colfax;1;0;1
202399641;2,024E+14;1315;1;aggravated-assault-dv;aggravated-assault;2/7/2023 12:01:00 AM;;;;;;6;611;civic-center;1;0;1
202398851;2,02399E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/20/2023 3:30:00 AM;6750 E CHENANGO AVE;3,16677E+13;1,65314E+13;-1049079463;396251781;3;324;southmoor-park;1;0;1
2023102226;2,0231E+15;1315;2;menacing-felony-w-weap;aggravated-assault;2/26/2023 12:17:00 AM;1400 BLK N OSCEOLA ST;3,12979E+13;1,69461E+13;-1050384900;397396117;1;122;west-colfax;1;0;1
2023100232;2,0231E+15;1315;2;menacing-felony-w-weap;aggravated-assault;2/24/2023 6:00:00 PM;20401 E 48TH PL;3,21124E+13;1,71098E+13;-1047483909;397830431;5;523;gateway-green-valley-ranch;1;0;2
2023101273;2,0231E+15;1315;2;menacing-felony-w-weap;aggravated-assault;2/25/2023 2:29:00 PM;3300 BLK S DEXTER ST;3,15979E+13;1,66403E+13;-1049324948;396551745;3;314;university-hills;1;0;1
2023102559;2,0231E+15;1315;2;menacing-felony-w-weap;aggravated-assault;2/26/2023 6:30:00 AM;2727 W EVANS AVE;3,13471E+13;1,67281E+13;-1050214073;396796824;4;422;college-view-south-platte;1;0;2
2023101738;2,0231E+15;1315;2;menacing-felony-w-weap;aggravated-assault;2/25/2023 6:52:00 PM;W 13TH AVE / N BROADWAY ST;3,14416E+13;1,69368E+13;-1049873935;397368499;6;611;capitol-hill;1;0;1
2023102476;2,0231E+15;1315;2;menacing-felony-w-weap;aggravated-assault;2/26/2023 4:54:00 AM;1901 29TH ST;3,14405E+13;1,70416E+13;-1049875995;397656046;6;612;five-points;1;0;1
2023102428;2,0231E+15;1315;2;menacing-felony-w-weap;aggravated-assault;2/26/2023 3:07:00 AM;3385 N DEXTER ST;3,15926E+13;1,70374E+13;-1049335012;397642064;2;221;northeast-park-hill;1;0;1
202399198;2,02399E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/24/2023 11:50:00 AM;2000 BLK GLENARM PL;3,14481E+13;1,69791E+13;-1049849972;397484299;6;621;five-points;1;0;1
202399116;2,02399E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/24/2023 10:50:00 AM;1010 S ONEIDA ST;3,16679E+13;1,67958E+13;-1049072595;396977482;3;322;washington-virginia-vale;1;0;1
202398426;2,02398E+14;1315;2;menacing-felony-w-weap;aggravated-assault;2/23/2023 10:45:00 PM;10700 E DARTMOUTH AVE;3,17964E+13;1,66533E+13;-1048619644;396584037;3;323;kennedy;1;0;1
2023101913;2,0231E+15;1315;6;agg-aslt-shoot;aggravated-assault;2/25/2023 9:16:00 PM;2330 N BROADWAY ST;3,14422E+13;1,70027E+13;-1049870586;397549287;6;621;five-points;1;0;1
2023104124;2,0231E+15;1314;1;weapon-fire-into-occ-veh;aggravated-assault;2/27/2023 6:30:00 AM;N CROWN BLVD / E 50TH AVE;3,18837E+13;1,71204E+13;-1048297414;397864498;5;521;montbello;1;0;1
2023104478;2,0231E+15;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;2/27/2023 3:30:00 AM;4600 E ASBURY CIR;3,15923E+13;1,67305E+13;-1049342805;396799653;3;322;virginia-village;1;0;1
2023104377;2,0231E+15;1314;2;weapon-fire-into-occ-bldg;aggravated-assault;2/26/2023 11:45:00 AM;1623 S ALCOTT ST;3,13592E+13;1,67569E+13;-1050170326;396875765;4;422;ruby-hill;1;0;1
2023104342;2,0231E+15;1315;0;aggravated-assault;aggravated-assault;2/26/2023 2:00:00 AM;20TH ST / LARIMER ST;3,14267E+13;1,69954E+13;-1049926001;397529432;6;612;union-station;1;0;1
2023103961;2,0231E+15;1315;1;aggravated-assault-dv;aggravated-assault;2/27/2023 2:41:00 AM;;;;;;3;322;washington-virginia-vale;1;0;1
2023103916;2,0231E+15;1315;1;aggravated-assault-dv;aggravated-assault;2/27/2023 1:44:00 AM;;;;;;6;622;cheesman-park;1;0;1
2023104189;2,0231E+15;1315;2;menacing-felony-w-weap;aggravated-assault;2/27/2023 7:33:00 AM;W 6TH AVE / I25 HWYSB;3,13685E+13;1,68957E+13;-1050134569;397256665;1;123;baker;1;0;1
2023103908;2,0231E+15;1315;2;menacing-felony-w-weap;aggravated-assault;2/27/2023 1:29:00 AM;2301 CLEVELAND PL;3,14638E+13;1,69809E+13;-1049794173;397488995;6;621;five-points;1;0;1
2023105044;2,02311E+15;1315;2;menacing-felony-w-weap;aggravated-assault;2/27/2023 4:26:00 PM;W 38TH AVE / N IRVING ST;3,13213E+13;1,70548E+13;-1050299730;397694024;1;111;west-highland;1;0;1
2023104840;2,0231E+15;1315;2;menacing-felony-w-weap;aggravated-assault;2/27/2023 2:52:00 PM;1311 S BROADWAY ST;3,14412E+13;1,67758E+13;-1049878622;396926335;3;313;overland;1;0;1
2023104447;2,0231E+15;1315;2;menacing-felony-w-weap;aggravated-assault;2/27/2023 10:49:00 AM;N TOWER RD / E 45TH AVE;3,2046E+13;1,70909E+13;-1047720769;397779952;5;523;gateway-green-valley-ranch;1;0;1
2023103434;2,0231E+15;1315;2;menacing-felony-w-weap;aggravated-assault;2/26/2023 6:00:00 PM;900 BLK E COLFAX AVE;3,14743E+13;1,69493E+13;-1049757479;397402219;6;621;north-capitol-hill;1;0;1
2023103155;2,0231E+15;1315;2;menacing-felony-w-weap;aggravated-assault;2/26/2023 3:16:00 PM;PARK AVE / E 16TH AVE;3,14887E+13;1,69546E+13;-1049706166;397416402;6;622;city-park-west;1;0;5
2023103926;2,0231E+15;1315;2;menacing-felony-w-weap;aggravated-assault;2/27/2023 1:58:00 AM;1725 CHAMPA ST;3,14278E+13;1,69774E+13;-1049922447;397479947;6;611;cbd;1;0;1
2023105523;2,02311E+15;1315;0;aggravated-assault;aggravated-assault;2/27/2023 9:48:00 PM;2000 ELITCH CIR;3,13709E+13;1,69804E+13;-1050124669;397489203;1;123;auraria;1;0;1
202389087;2,02389E+14;1315;0;aggravated-assault;aggravated-assault;2/18/2023 7:06:00 PM;4800 BLK N CLAY ST;3,13486E+13;1,71085E+13;-1050201463;397841018;1;111;chaffee-park;1;0;1
